time,projectId,userId,device1,device1_value0,device1_value1,device1_value2,device1_value3,device1_value4,device1_value5,device1_value6,device1_value7,device1_value8,device1_value9,device1_value10,device1_value11,device1_value12,device2,device2_value0,device2_value1,device2_value2,device2_value3,device2_value4,device2_value5,device2_value6,device2_value7,device2_value8,device2_value9,device2_value10,device2_value11,device2_value12,1d_signal,timestamp,alignment_point
1667910849.976254,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,6,0,0,2,0,0,0,0,55,Sensomative_2811,2,9,1,2,0,11,2,2,0,0,0,0,126,91,2022-11-08 12:34:09.976253986,
1667910850.0941412,SCAI-SENSEI,sensei-178,Sensomative_2968,27,0,0,0,5,0,0,2,0,0,0,0,56,Sensomative_2811,2,9,1,2,0,11,2,2,1,0,0,0,127,90,2022-11-08 12:34:10.094141245,
1667910850.176063,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,57,Sensomative_2811,2,9,1,1,0,11,2,2,0,0,0,0,128,92,2022-11-08 12:34:10.176063061,
1667910850.2909534,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,58,Sensomative_2811,2,9,1,2,0,11,2,2,0,0,0,0,129,93,2022-11-08 12:34:10.290953398,
1667910850.3738744,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,59,Sensomative_2811,2,9,1,1,0,11,2,2,0,0,0,0,130,94,2022-11-08 12:34:10.373874426,
1667910850.4897635,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,60,Sensomative_2811,2,9,1,1,0,11,2,2,0,0,0,0,131,95,2022-11-08 12:34:10.489763498,
1667910850.5726843,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,61,Sensomative_2811,2,9,1,1,0,11,2,2,0,0,0,0,132,96,2022-11-08 12:34:10.572684288,
1667910850.689573,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,62,Sensomative_2811,2,9,1,2,0,11,2,2,0,0,0,0,133,97,2022-11-08 12:34:10.689573050,
1667910850.7714949,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,63,Sensomative_2811,2,9,1,2,0,11,2,2,0,0,0,0,134,98,2022-11-08 12:34:10.771494865,
1667910850.9363377,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,64,Sensomative_2811,2,9,1,2,0,11,2,2,0,0,0,0,135,99,2022-11-08 12:34:10.936337709,
1667910850.969306,SCAI-SENSEI,sensei-178,Sensomative_2968,27,0,0,0,5,0,0,2,0,0,0,0,65,Sensomative_2811,2,9,1,2,0,11,2,2,0,0,0,0,136,99,2022-11-08 12:34:10.969305992,
1667910851.103178,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,66,Sensomative_2811,2,9,1,1,0,11,2,2,0,0,0,0,137,101,2022-11-08 12:34:11.103178024,
1667910851.1850998,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,67,Sensomative_2811,2,9,1,1,0,10,2,2,0,0,0,0,138,102,2022-11-08 12:34:11.185099840,
1667910851.3009894,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,2,0,0,0,0,68,Sensomative_2811,2,9,1,2,0,11,2,2,1,0,0,0,139,103,2022-11-08 12:34:11.300989389,
1667910851.3839102,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,1,0,0,0,0,69,Sensomative_2811,2,9,1,2,0,11,2,2,0,0,0,0,140,103,2022-11-08 12:34:11.383910179,
1667910851.4997995,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,5,0,0,1,0,0,0,0,70,Sensomative_2811,2,9,1,1,0,11,2,2,0,0,0,0,141,104,2022-11-08 12:34:11.499799490,
1667910851.5667355,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,5,0,0,1,0,0,0,0,71,Sensomative_2811,2,9,1,1,0,11,2,2,0,0,0,0,142,106,2022-11-08 12:34:11.566735506,
