time,projectId,userId,device1,device1_value0,device1_value1,device1_value2,device1_value3,device1_value4,device1_value5,device1_value6,device1_value7,device1_value8,device1_value9,device1_value10,device1_value11,device1_value12,device2,device2_value0,device2_value1,device2_value2,device2_value3,device2_value4,device2_value5,device2_value6,device2_value7,device2_value8,device2_value9,device2_value10,device2_value11,device2_value12,1d_signal,timestamp,alignment_point
1668441531.4554904,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,118,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,166,138,2022-11-14 15:58:51.455490351,
1668441531.5357633,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,119,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,167,139,2022-11-14 15:58:51.535763263,
1668441531.6467586,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,120,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,168,140,2022-11-14 15:58:51.646758556,
1668441531.7795565,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,121,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,169,141,2022-11-14 15:58:51.779556513,
1668441531.8469462,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,122,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,170,142,2022-11-14 15:58:51.846946239,
1668441531.9777615,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,123,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,171,143,2022-11-14 15:58:51.977761507,
1668441532.0441606,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,124,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,173,144,2022-11-14 15:58:52.044160604,
1668441532.172003,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,125,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,173,145,2022-11-14 15:58:52.172003031,
1668441532.2532673,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,126,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,174,146,2022-11-14 15:58:52.253267287,
1668441532.3682263,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,127,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,175,147,2022-11-14 15:58:52.368226290,
1668441532.453455,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,128,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,176,148,2022-11-14 15:58:52.453454971,
1668441532.5684142,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,129,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,177,149,2022-11-14 15:58:52.568414211,
1668441532.650669,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,130,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,178,150,2022-11-14 15:58:52.650669098,
1668441532.7626555,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,131,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,179,151,2022-11-14 15:58:52.762655497,
1668441532.847884,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,132,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,180,152,2022-11-14 15:58:52.847883940,
1668441532.95987,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,133,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,181,153,2022-11-14 15:58:52.959870100,
1668441533.0421252,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,134,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,182,154,2022-11-14 15:58:53.042125225,
1668441533.1570842,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,135,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,183,155,2022-11-14 15:58:53.157084227,
1668441533.2383487,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,136,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,184,156,2022-11-14 15:58:53.238348722,
1668441533.356281,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,137,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,186,157,2022-11-14 15:58:53.356281042,
1668441533.4365542,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,138,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,186,158,2022-11-14 15:58:53.436554193,
1668441533.5505223,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,139,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,187,159,2022-11-14 15:58:53.550522327,
1668441533.6357508,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,140,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,188,160,2022-11-14 15:58:53.635750771,
1668441533.75071,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,141,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,189,161,2022-11-14 15:58:53.750710011,
1668441533.8299923,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,142,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,190,162,2022-11-14 15:58:53.829992294,
1668441533.9449513,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,143,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,191,163,2022-11-14 15:58:53.944951296,
1668441534.0291886,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,144,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,192,164,2022-11-14 15:58:54.029188633,
1668441534.1411748,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,145,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,193,165,2022-11-14 15:58:54.141174793,
1668441534.225412,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,146,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,194,166,2022-11-14 15:58:54.225411892,
1668441534.3403711,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,147,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,195,167,2022-11-14 15:58:54.340371132,
1668441534.4206443,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,148,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,196,168,2022-11-14 15:58:54.420644283,
1668441534.5534422,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,149,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,197,169,2022-11-14 15:58:54.553442240,
1668441534.61885,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,150,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,198,170,2022-11-14 15:58:54.618849993,
1668441534.7486746,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,151,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,199,171,2022-11-14 15:58:54.748674631,
1668441534.867598,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,152,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,200,172,2022-11-14 15:58:54.867598057,
1668441534.945889,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,153,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,201,173,2022-11-14 15:58:54.945888996,
1668441535.0628304,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,154,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,203,174,2022-11-14 15:58:55.062830448,
1668441535.1440947,SCAI-SENSEI,sensei-223,Sensomative_3001,7,0,0,0,6,0,0,8,0,0,0,0,155,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,203,176,2022-11-14 15:58:55.144094706,
1668441535.2620268,SCAI-SENSEI,sensei-223,Sensomative_3001,3,0,0,0,6,0,0,8,0,0,0,0,156,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,205,173,2022-11-14 15:58:55.262026786,
1668441535.340318,SCAI-SENSEI,sensei-223,Sensomative_3001,2,0,0,0,6,0,0,9,0,0,0,1,157,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,205,175,2022-11-14 15:58:55.340317965,
1668441535.4552772,SCAI-SENSEI,sensei-223,Sensomative_3001,2,0,0,0,6,0,0,9,0,0,0,1,158,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,206,176,2022-11-14 15:58:55.455277205,
1668441535.5375326,SCAI-SENSEI,sensei-223,Sensomative_3001,3,0,0,0,6,0,0,9,0,0,0,1,159,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,207,178,2022-11-14 15:58:55.537532568,
1668441535.654474,SCAI-SENSEI,sensei-223,Sensomative_3001,3,0,0,0,7,0,0,9,0,0,0,1,160,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,208,180,2022-11-14 15:58:55.654474020,
1668441535.733756,SCAI-SENSEI,sensei-223,Sensomative_3001,3,0,0,0,6,0,0,9,0,0,0,1,161,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,209,180,2022-11-14 15:58:55.733756065,
1668441535.8516884,SCAI-SENSEI,sensei-223,Sensomative_3001,3,0,0,0,7,0,0,10,0,0,0,1,162,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,210,183,2022-11-14 15:58:55.851688385,
1668441535.9309704,SCAI-SENSEI,sensei-223,Sensomative_3001,4,0,0,0,7,0,0,10,0,0,0,0,163,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,211,184,2022-11-14 15:58:55.930970430,
1668441536.0469208,SCAI-SENSEI,sensei-223,Sensomative_3001,7,0,0,0,7,0,0,9,0,0,0,0,164,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,212,187,2022-11-14 15:58:56.046920776,
1668441536.131158,SCAI-SENSEI,sensei-223,Sensomative_3001,10,0,0,0,7,0,0,7,0,0,0,0,165,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,213,189,2022-11-14 15:58:56.131158113,
1668441536.264947,SCAI-SENSEI,sensei-223,Sensomative_3001,13,0,0,0,7,0,0,7,0,0,0,0,166,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,214,193,2022-11-14 15:58:56.264946938,
1668441536.3253994,SCAI-SENSEI,sensei-223,Sensomative_3001,12,0,0,0,7,0,0,8,0,0,0,0,167,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,215,194,2022-11-14 15:58:56.325399399,
1668441536.4591882,SCAI-SENSEI,sensei-223,Sensomative_3001,13,0,0,0,7,0,0,7,0,0,0,0,168,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,216,195,2022-11-14 15:58:56.459188223,
1668441536.5216231,SCAI-SENSEI,sensei-223,Sensomative_3001,14,0,0,0,7,0,0,8,0,0,0,0,169,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,217,198,2022-11-14 15:58:56.521623135,
1668441536.6534295,SCAI-SENSEI,sensei-223,Sensomative_3001,15,0,0,0,7,0,0,9,0,0,0,0,170,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,218,201,2022-11-14 15:58:56.653429508,
1668441536.7188375,SCAI-SENSEI,sensei-223,Sensomative_3001,15,0,0,0,7,0,0,9,0,0,0,0,171,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,219,202,2022-11-14 15:58:56.718837500,
1668441536.8565905,SCAI-SENSEI,sensei-223,Sensomative_3001,12,0,0,0,7,0,0,9,0,0,0,0,172,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,220,200,2022-11-14 15:58:56.856590509,
1668441536.9328997,SCAI-SENSEI,sensei-223,Sensomative_3001,11,0,0,0,7,0,0,10,0,0,0,0,173,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,221,201,2022-11-14 15:58:56.932899714,
1668441537.0468676,SCAI-SENSEI,sensei-223,Sensomative_3001,11,0,0,0,7,0,0,10,0,0,0,0,174,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,222,202,2022-11-14 15:58:57.046867609,
1668441537.1172304,SCAI-SENSEI,sensei-223,Sensomative_3001,9,0,0,0,7,0,0,10,0,0,0,0,175,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,223,201,2022-11-14 15:58:57.117230415,
1668441537.2450728,SCAI-SENSEI,sensei-223,Sensomative_3001,5,0,0,0,7,0,0,10,0,0,0,0,176,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,225,198,2022-11-14 15:58:57.245072842,
1668441537.3273284,SCAI-SENSEI,sensei-223,Sensomative_3001,2,0,0,0,6,0,0,10,0,0,0,3,177,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,225,198,2022-11-14 15:58:57.327328444,
1668441537.4432786,SCAI-SENSEI,sensei-223,Sensomative_3001,3,0,0,0,7,0,0,10,0,0,0,3,178,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,226,201,2022-11-14 15:58:57.443278551,
1668441537.5562558,SCAI-SENSEI,sensei-223,Sensomative_3001,3,0,0,0,6,0,0,10,0,0,0,3,179,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,227,201,2022-11-14 15:58:57.556255817,
1668441537.63752,SCAI-SENSEI,sensei-223,Sensomative_3001,3,0,0,0,6,0,0,11,0,0,0,3,180,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,228,203,2022-11-14 15:58:57.637520075,
