time,projectId,userId,device1,device1_value0,device1_value1,device1_value2,device1_value3,device1_value4,device1_value5,device1_value6,device1_value7,device1_value8,device1_value9,device1_value10,device1_value11,device1_value12,device2,device2_value0,device2_value1,device2_value2,device2_value3,device2_value4,device2_value5,device2_value6,device2_value7,device2_value8,device2_value9,device2_value10,device2_value11,device2_value12,1d_signal,timestamp,alignment_point
1668441532.4554904,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,118,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,166,138,2022-11-14 15:58:52.455490351,
1668441532.5357633,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,119,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,167,139,2022-11-14 15:58:52.535763263,
1668441532.6467586,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,120,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,168,140,2022-11-14 15:58:52.646758556,
1668441532.7795565,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,121,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,169,141,2022-11-14 15:58:52.779556513,
1668441532.8469462,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,122,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,170,142,2022-11-14 15:58:52.846946239,
1668441532.9777615,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,123,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,171,143,2022-11-14 15:58:52.977761507,
1668441533.0441606,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,124,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,173,144,2022-11-14 15:58:53.044160604,
1668441533.172003,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,125,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,173,145,2022-11-14 15:58:53.172003031,
1668441533.2532673,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,126,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,174,146,2022-11-14 15:58:53.253267287,
1668441533.3682263,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,127,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,175,147,2022-11-14 15:58:53.368226290,
1668441533.453455,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,128,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,176,148,2022-11-14 15:58:53.453454971,
1668441533.5684142,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,129,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,177,149,2022-11-14 15:58:53.568414211,
1668441533.650669,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,130,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,178,150,2022-11-14 15:58:53.650669098,
1668441533.7626555,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,131,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,179,151,2022-11-14 15:58:53.762655497,
1668441533.847884,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,132,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,180,152,2022-11-14 15:58:53.847883940,
1668441533.95987,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,133,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,181,153,2022-11-14 15:58:53.959870100,
1668441534.0421252,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,134,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,182,154,2022-11-14 15:58:54.042125225,
1668441534.1570842,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,135,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,183,155,2022-11-14 15:58:54.157084227,
1668441534.2383487,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,136,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,184,156,2022-11-14 15:58:54.238348722,
1668441534.356281,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,137,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,186,157,2022-11-14 15:58:54.356281042,
1668441534.4365542,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,138,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,186,158,2022-11-14 15:58:54.436554193,
1668441534.5505223,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,139,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,187,159,2022-11-14 15:58:54.550522327,
1668441534.6357508,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,140,Sensomative_3755,0,0,1,0,0,0,0,0,0,0,0,0,188,160,2022-11-14 15:58:54.635750771,
1668441534.75071,SCAI-SENSEI,sensei-223,Sensomative_3001,6,0,0,0,6,0,0,8,0,0,0,0,141,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,189,161,2022-11-14 15:58:54.750710011,
