time,projectId,userId,device1,device1_value0,device1_value1,device1_value2,device1_value3,device1_value4,device1_value5,device1_value6,device1_value7,device1_value8,device1_value9,device1_value10,device1_value11,device1_value12,device2,device2_value0,device2_value1,device2_value2,device2_value3,device2_value4,device2_value5,device2_value6,device2_value7,device2_value8,device2_value9,device2_value10,device2_value11,device2_value12,1d_signal,timestamp,alignment_point
1668606321.0772338,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,210,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,235,219,2022-11-16 13:45:21.077233791,
1668606321.193444,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,211,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,236,220,2022-11-16 13:45:21.193444014,
1668606321.2775965,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,212,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,238,221,2022-11-16 13:45:21.277596474,
1668606321.408834,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,213,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,238,222,2022-11-16 13:45:21.408833981,
1668606321.4759557,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,214,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,239,223,2022-11-16 13:45:21.475955725,
1668606321.6101987,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,215,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,241,224,2022-11-16 13:45:21.610198736,
1668606321.6753166,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,216,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,241,225,2022-11-16 13:45:21.675316572,
1668606321.8075562,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,217,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,242,226,2022-11-16 13:45:21.807556152,
1668606321.8736758,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,218,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,243,227,2022-11-16 13:45:21.873675823,
1668606322.007919,SCAI-SENSEI,sensei-188,Sensomative_3001,3,0,0,0,2,0,0,4,0,0,0,0,219,Sensomative_3755,0,0,2,0,0,0,0,0,0,0,0,0,245,228,2022-11-16 13:45:22.007919073,
