time,projectId,userId,device1,device1_value0,device1_value1,device1_value2,device1_value3,device1_value4,device1_value5,device1_value6,device1_value7,device1_value8,device1_value9,device1_value10,device1_value11,device1_value12,device2,device2_value0,device2_value1,device2_value2,device2_value3,device2_value4,device2_value5,device2_value6,device2_value7,device2_value8,device2_value9,device2_value10,device2_value11,device2_value12,1d_signal,timestamp,alignment_point
1667912841.104495,SCAI-SENSEI,sensei-178,Sensomative_2968,27,0,0,0,7,0,0,6,0,0,0,0,122,Sensomative_2811,0,4,1,3,0,0,2,0,1,0,0,0,188,162,2022-11-08 13:07:21.104495049,
1667912841.1867478,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,7,0,0,7,0,0,0,0,123,Sensomative_2811,0,4,1,3,0,0,1,0,1,0,0,0,189,165,2022-11-08 13:07:21.186747789,
1667912841.304108,SCAI-SENSEI,sensei-178,Sensomative_2968,27,0,0,0,7,0,0,8,0,0,0,0,124,Sensomative_2811,0,4,1,3,0,0,1,0,1,0,0,0,190,166,2022-11-08 13:07:21.304107904,
1667912841.3863606,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,7,0,0,8,0,0,0,0,125,Sensomative_2811,0,4,1,3,0,0,2,0,1,0,0,0,191,169,2022-11-08 13:07:21.386360645,
1667912841.5027182,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,7,0,0,8,0,0,0,0,126,Sensomative_2811,0,4,1,3,0,0,1,0,1,0,0,0,192,170,2022-11-08 13:07:21.502718210,
1667912841.586977,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,6,0,0,8,0,0,0,0,127,Sensomative_2811,0,4,1,4,0,0,1,0,1,0,0,0,193,170,2022-11-08 13:07:21.586977005,
1667912841.7043374,SCAI-SENSEI,sensei-178,Sensomative_2968,28,0,0,0,6,0,0,8,0,0,0,0,128,Sensomative_2811,0,4,1,4,0,0,1,0,1,0,0,0,194,170,2022-11-08 13:07:21.704337358,
1667912841.7855868,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,7,0,0,8,0,0,0,0,129,Sensomative_2811,0,4,1,4,0,0,1,0,1,0,0,0,195,173,2022-11-08 13:07:21.785586834,
1667912841.9019444,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,6,0,0,8,0,0,0,0,130,Sensomative_2811,0,4,1,4,0,0,1,0,1,0,0,0,196,173,2022-11-08 13:07:21.901944399,
1667912841.984197,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,7,0,0,8,0,0,0,0,131,Sensomative_2811,0,4,1,4,0,0,1,0,1,0,0,0,197,175,2022-11-08 13:07:21.984196901,
1667912842.1176066,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,7,0,0,8,0,0,0,0,132,Sensomative_2811,0,4,1,4,0,0,1,0,1,0,0,0,198,176,2022-11-08 13:07:22.117606640,
1667912842.184813,SCAI-SENSEI,sensei-178,Sensomative_2968,29,0,0,0,6,0,0,8,0,0,0,0,133,Sensomative_2811,0,4,1,4,0,0,1,0,1,0,0,0,199,176,2022-11-08 13:07:22.184813023,
